ID	组ID	羁绊等级	角色等级ID	任务ID	故事标题$text_name_Title	故事内容$text_name_Story	语音标题$text_name_Audio	语音文件	奖励原石	奖励摩拉	解锁道具1ID	解锁道具1数量	解锁道具2ID	解锁道具2数量
18006	22	6			角色故事5	 对可莉而言，骑士团是她不可或缺的家人，已踏上冒险征途的母亲则是「偶像」。\n著名大冒险家艾莉丝，《提瓦特旅行指南》的作者——在可莉心中，妈妈非常厉害，无所不能。\n无论是自幼时手把手教她调配装药，挑选引信，还是一步步引导她以自己的创意制造更壮观，更漂亮的烟花…\n教育她如何规划受力点，才能炸毁整座摘星崖…\n或是被骑士团抓到现行之后一起在面色发青的霍夫曼面前挨训，对彼此尴尬地吐舌头…\n这些都是可莉与妈妈珍藏的记忆。\n直到后来，妈妈和爸爸去了很遥远、很危险的地方，临行前将可莉托付给阿贝多哥哥和骑士团来照料。\n但小小的可莉早就明白，自己总有一天也会长大，踏上妈妈的道路。\n总有一天，她的作品也会让妈妈为之骄傲。								
18007	22	1			「嘟嘟可」	暂未开放								
18008	22	1			神之眼	暂未开放								
18009	22	1					初次见面…	1000						
18010	22	1					早上好…	1001						
18011	22	1					中午好…	1002						
18012	22	1					晚上好…	1003						
18013	22	1					晚安…	1004						
18014	22	1					闲聊·收获	1101						
18015	22	1					闲聊·冒险	1102						
18016	22	1					闲聊·守则	1103						
18017	22	1					下雨的时候…	1201						
18018	22	1					打雷的时候…	1202						
18019	22	1					刮大风了…	1203						
18020	22	1					关于可莉自己·肇事	2001						
18021	22	1					关于可莉自己·赔偿	2002						
18022	1	1					关于我们·骑士	2003						
18023	22	6					关于我们·玩伴	2004						
18024	22	4					关于「神之眼」…	3001						
18025	22	1					有什么想要分享…	3002						
18026	22	1					感兴趣的见闻…	3003						
18027	22	4					关于雷泽…	4001						
18028	22	4					关于父母…	4002						
18029	22	4					关于凯亚…	4003						
18030	22	4					关于安柏…	4004						
18031	22	4					关于琴…	4005						
18032	22	4					关于迪卢克…	4006						
18033	22	4					关于丽莎…	4007						
18034	22	4					关于班尼特…	4008						
18035	22	4					关于迪奥娜…	4009						
18036	22	1					想要了解可莉·其一	5001						
18037	22	3					想要了解可莉·其二	5002						
18038	22	4					想要了解可莉·其三	5003						
18039	22	5					想要了解可莉·其四	5004						
18040	22	6					想要了解可莉·其五	5005						
18041	22	1					可莉的爱好…	6001						
18042	22	1					可莉的烦恼…	6002						
18043	22	1					喜欢的食物…	6003						
18044	22	1					讨厌的食物…	6004						
18045	1	1					生日…	7001						
18046	22	3					突破的感受·起	8001						
18047	22	4					突破的感受·承	8002						
18048	22	5					突破的感受·转	8003						
18049	22	6					突破的感受·合	8004						
19001	23	1			角色详细	菲谢尔是由异世界的「幽夜净土」流落至此的「断罪之皇女」。\n她与会说话的夜鸦眷属「奥兹」一同，「观测编织命运的因果之丝」。\n出于某些她说不清，而奥兹又不愿明说的原因…菲谢尔目前正以调查员身份供职于冒险家协会。								
19002	23	2			角色故事1	身为冒险家协会的调查员，菲谢尔拥有奥兹这一得天独厚的优势。\n「小姐，请不要再派我去窥探风魔龙的动向了。以我这幅身板，恐怕连给那家伙塞牙缝都不够啊。」\n「哼哼。能有幸成为断罪之皇女眷属的你，为我献出包括视力与生命在内的一切，也是自然的吧？」\n能看见奥兹所见一切的她，只要愿意，就能寄宿在夜鸦之中，振翅高飞，俯瞰大地。\n无论是望风山地的生态，还是奔狼领的骚动，都能透过奥兹的鸦眼，看得清清楚楚。\n这样的特殊能力，加上一点点努力和奇妙的个性，让她成为了冒险家协会调查员中的新星，赢得了大家的认可。\n菲谢尔十四岁时作为调查员加入冒险家协会一事，据说是由她父母介绍的。\n不过，既然菲谢尔是断罪之皇女，那她的父母，难不成是断罪之皇帝与断罪之皇后陛下吗…								
19003	23	3			角色故事2	据说在冒险家当中，流通着一本《菲谢尔辞典》。\n那可是本奇书，能将菲谢尔用语转换为浅显易懂的词句。\n譬如说，「我听见，回响的在时间之渊中的往日烈风，吹彻在因果的洪流中被忘却的尖塔」代表着「风龙遗迹」；\n「负担断罪之名的侍者哟，就如你所愿，准备好承担皇女的伟大智慧」的意思是「我调查一下，马上给你结果」；\n「欢唱吧！贪求着皇女祝圣之仪的扈从们，请怀着猛虎之心，深入战场吧」则表示，她已经将前期调查报告准备妥当。\n而「一切，都记载在这本漆黑的预言书中」，则意味着她已经根据冒险家的报告，以自己的行文写好了冒险家日志…\n——但其实，所谓的《菲谢尔辞典》并不是成文的书卷。\n熟悉她的人，会用心聆听她的每一句话，并理解话语的含义。这才是对她的尊重与认可。\n「哼，果然你也能明白。不愧与我命运相连之人。」\n如果能顺着她的意思说上几句，她会害羞且高兴地夸奖你语言学习能力优异：\n「皇女从不吝啬赞美…那，再陪我多说一会。咳咳，不要误会，这些是要化作新世界基石与薪柴的东西…」								
19004	23	4			角色故事3	奥兹与皇女菲谢尔不仅是挚友、主从，更是共享灵魂与命运的关系。\n他们的初遇发生在《菲谢尔皇女夜谭》的卷一：「末日解体概要」。\n孤独巡礼的皇女抵达永恒黄昏之国时，抗拒命运的黄昏王族在无可抗拒的绝望中选择了否定。\n他们的否定是如此彻底，不但否定了菲谢尔身为幽夜净土主宰皇女的尊贵身份与使命，否定了自己守望幽夜净土的职责，否定了自己身为皇家旁支传承一万三千年的血脉，还否定了身为人的高贵与矜持，进而退化成为愚钝凶暴的兽群。\n在黄昏的宫廷中，在野兽的撕扯中，皇女高洁的血如珍珠般洒落在古老的纹章上。\n危机时刻，如夜幕般宽广的黑翼撕开了绝望，庇护着负伤被困的皇女。\n循着贵种之血的气息，夜鸦之王奥兹华尔多·赫芙那梵恩斯终于来到孤独的皇女身边，向她宣誓永远效忠…								
19005	23	5			角色故事4	有这么一个故事。很久很久以前，在很远很远的地方，有一个很小很小的小女孩。\n小女孩的爸爸妈妈都是忙碌的冒险家。她自幼在图书馆中，跟随书页跨越了一千个宇宙，\n成了幽夜净土的主人，成了降下圣裁之雷的皇族之女，与漆黑的夜鸦成为共享命运的至交…\n……\n「██，今天看了什么书呢？」难得从冒险中返回的爸爸妈妈，这么问她。\n然后，她会告诉他们，从自己喜欢的系列小说中读到的故事：\n「…于是他说：菲谢尔·冯·露弗施洛斯·那菲多特，你可是断罪的皇女，是我引以为豪的女儿，无论如何也不能放弃崇高与梦想。」\n「哦哦，是很好的故事呢。既然██这么喜欢，就叫你『小菲谢尔』吧。」爸爸笑着摸摸她的头，\n「小菲谢尔你可是了不得的皇女，是我引以为豪的女儿。无论如何，也不要放弃崇高与梦想喔。」\n温柔的话语充满善意与嘉许，点亮了她的心。\n但与忙碌父母相伴的温暖时间总是如此短暂。\n因沉醉幻想小说而与周遭格格不入的她，每当孤独，每当痛苦，总会告诉自己：\n「我是菲谢尔，是了不得的皇女。这是连爸爸妈妈也认可的…」\n「无论如何都不能放弃崇高与梦想…因为这些都是，对皇女的考验。」								
19006	23	6			角色故事5	正如《菲谢尔皇女夜谭》的宇宙，最终因熵增而走向寂灭。\n那个沉醉幻想的小女孩，也无可避免地长大了一些。\n十四岁生日当天，不愿理解菲谢尔的孩子们再次嘲弄了她。\n这只是高贵皇女难免遭受的小小挫败罢了，爸爸妈妈一定能明白的。她心想。\n身为皇女，无论如何也不能放弃崇高与梦想。\n当她回到父母身边，期望寻得安慰时，迎接她的却是温柔而疲惫的话语：\n「啊，██。你已经十四岁了，该从那些小孩子的幻想里走出来了…」\n熟悉的声音就像烧红的细剑，刺穿了少女的胸口。\n那天午夜，躲在无比熟悉的图书馆里，少女感觉到异样的视线，听见了不应属于这个世界的振翅之声。\n透过哭得红肿的眼睛，她与不属于这个世界的漆黑夜鸦对上了目光。\n而那之后的事情，就是另一个故事了…\n菲谢尔不喜欢这个故事。每当想起这个故事，她就会感到窒息般的痛楚、噬咬般的孤独。\n或许有一天，这个故事会被谁写下来吧。但那只是██的故事罢了，和菲谢尔没有关系。\n皇女只有一个名字，那就是菲谢尔。\n菲谢尔只有一个身份，那就是皇女。\n简单又完美的逻辑。只要将其熟记于心，加上一点点皇女的崇高，和一点点他人的体贴，就没有什么能伤得了她。\n况且，如今的皇女菲谢尔不但拥有奥兹，还与那位同样来自另一个世界的旅人相识了…								
19007	23	1			《菲谢尔皇女夜谭·「极夜幻想组曲」》	暂未开放								
19008	23	1			神之眼	暂未开放								
19009	23	1					初次见面…	1000						
19010	23	1					早上好·问候菲谢尔	1001						
19011	23	1					早上好·问候奥兹	1002						
19012	23	1					中午好…	1003						
19013	23	1					晚上好…	1004						
19014	23	1					晚安…	1005						
19015	23	1					闲聊·真命低语	1101						
19016	23	1					闲聊·天地创造	1102						
19017	23	1					闲聊·彼方之人	1103						
19018	23	1					雨过天晴…	1201						
19019	23	1					打雷的时候…	1202						
19020	23	1					下雪的时候…	1203						
19021	23	1					阳光很好…	1204						
19022	23	1					关于菲谢尔自己·断罪之皇女	2001						
19023	23	1					关于我们·降临此间之人	2002						
19024	23	6					关于我们·射落世界之兽	2003						
19025	23	6					关于我们·重要之人	2004						
19026	23	6					关于我们·守望	2005						
19027	23	4					关于「神之眼」…	3001						
19028	23	1					有什么想要分享…	3002						
19029	23	1					感兴趣的见闻…	3003						
19030	23	4					关于班尼特…	4001						
19031	23	4					关于丽莎…	4002						
19032	23	4					关于凯亚…	4003						
19033	23	4					关于莫娜…	4004						
19034	23	4					关于罗莎莉亚…	4005						
19035	23	1					想要了解菲谢尔·其一	5001						
19036	23	3					想要了解菲谢尔·其二	5002						
19037	23	4					想要了解菲谢尔·其三	5003						
19038	23	5					想要了解菲谢尔·其四	5004						
19039	23	6					想要了解菲谢尔·其五	5005						
19040	23	1					菲谢尔的爱好·询问菲谢尔	6001						
19041	23	1					菲谢尔的爱好·询问奥兹	6002						
19042	23	1					菲谢尔的烦恼…	6003						
19043	23	1					喜欢的食物…	6004						
19044	23	1					讨厌的食物…	6005						
19045	1	1					生日…	7001						
19046	23	3					突破的感受·起	8001						
19047	23	4					突破的感受·承	8002						
19048	23	5					突破的感受·转	8003						
19049	23	6					突破的感受·合	8004						
20001	24	1			角色详细	「班尼冒险团」是冒险家协会蒙德分会的一个特例。\n为了相互扶持、降低意外率而设置的「冒险团」机制，要求团队内至少有三到四名常驻冒险者。\n而班尼特作为团长的「班尼冒险团」仅有团长一人在队。这种状态已经维持了很久。\n队员的流失，与团长班尼特那「霉运缠身」的体质脱不开关系。\n但对冒险充满着热情的班尼特，并不会因此而感到孤单——\n偶尔，内心深处有过那么一次两次。也许吧。								
20002	24	2			角色故事1	冒险家杰克，曾是「班尼冒险团」的第一号受害人。\n在离宝藏只有几步之遥的时刻，百年难遇的岩元素乱流忽然发生，强力地震在众人面前创造了一道万丈沟壑。\n「近在咫尺又遥不可及的感觉…就像爱情。」\n虽说杰克在岩石崩裂中只受了些擦伤，但此事对他的冒险生涯造成了巨大打击，看起来一度像是失恋了一样。\n团员罗伊斯在一次秘境探险时听到一声「嘿咻！」，随后在巨响中失去了知觉。\n事后罪魁祸首可莉被关了七天禁闭，理由是把冒险者正在探索的秘境当成巨大的兔子洞给炸掉了。\n赫克勒自从加入「班尼冒险团」便开始了为期一周的严重腹泻，虽说明显是食物中毒的症状，但赫克勒坚持将它归咎于团长的坏运气。\n「他们还会回来的，只是请假了哈哈…拜托你不要把班尼冒险团的登记注销…」\n面对班尼特诚恳的请求，凯瑟琳小姐叹了口气，并没有把那些团员早已跳槽的事实当面揭穿。								
20003	24	3			角色故事2	曾有一处令人无比绝望的险境。\n正有一位老冒险家深入其中。\n烈焰烧灼着他的皮肤，雷鸣仿佛要将鼓膜击穿，狂风肆意撕扯着他的灵魂。\n在地狱一般的旅途最后，等在终点的却是…一个婴儿。\n老冒险家原本认为，他才是第一个涉足这「绝境」的生命。但不论如何，都无法解释眼前的景象。\n此时，一个想法冒了出来，而且他相信那就是真相。\n「这个婴儿…是被世界抛弃的孩子。」\n没能得到神兵利器或是珠宝黄金，可老人脸上并未浮现一丝失望，似乎眼前这个命悬一线的小家伙就是「宝藏」。\n「这趟冒险也一定有它的意义所在吧」，老人这样想着，将婴儿藏在怀中。\n哪怕他正在做的事，与世界的意志相违背。								
20004	24	4			角色故事3	老人还没来得及亲口讲述那段冒险经历，便伤重离世了，只留下这个从「绝境」中救下的孩子。\n临终前他吐出这样的字眼：「意志」、「冒险」与「终点的宝藏」。\n冒险家协会蒙德分会中，尚有几位无妻无子的老冒险家。他们给孩子取名「班尼特」，视如己出，精心抚养长大。\n自小懂事的班尼特也亲切地称呼他们每一个人为「老爹」。\n「老爹，你的假牙掉碗里了！」，「老爹，不要穿这件皮甲了，我给你买的衬衣呢？」，「雨天不要靠我太近啊老爹，会被雷劈到的！」。\n如今，照顾老无所依的「老爹」们，几乎花掉了班尼特冒险之余的所有时间。\n「老爹们可真是捡到宝藏了啊，哈哈。」现任会长塞琉斯一边笑着，一边用粗糙的大手没轻没重地拍着班尼特的后背。\n既然自己不够幸运，至少要努力为每一个他所爱的人带来幸运——班尼特是这么想的。\n无比不幸的冒险家班尼特，正跌跌撞撞地追寻着，被视为「幸运」象征的宝藏。								
20005	24	5			角色故事4	菲谢尔的眷属，乌鸦奥兹，称班尼特为「世界上最顽强的少年」。\n从他身上的累累伤痕也能看出，班尼特经历过无数困境。\n怪物袭击，遗迹坍塌，跌落悬崖…面对这些，「不幸经验」十分丰富的班尼特总能找到应对危机的手段。\n教堂的祈礼牧师芭芭拉，曾惊讶于他治疗脱臼的手法之娴熟。\n不幸所带来的另外一个礼物，则是有些「病态」的战斗天赋。\n「那孩子的动作，难道说…他感觉不到痛吗？」骑士团的法尔伽大团长在见到班尼特战斗的场面后，产生了极大的好奇。\n并非感觉不到疼痛，而是早已适应疼痛，化为日常感官的一部分。\n剧烈的疼痛对于班尼特来说，只是相当于嗅到了刺鼻的气味、看到了刺眼的光线一样。\n因此，超越人体极限的战斗方式与奋不顾身的攻击动作，成为了冒险家班尼特的标志。								
20006	24	6			角色故事5	死亡究竟是什么呢？总是游离在死亡边缘的班尼特不禁思考。\n班尼特知道将他「捡」回来的那位冒险家「老爹」，在死后留下诸多冒险传说供人称颂。\n班尼特知道无妻无子孑然一身的冒险家，在他的葬礼上不会有哀声泣泪，只有众多老友碰杯豪饮为他送别。\n班尼特知道蒙德冒险家最好的归宿，便是献身于追求宝藏与大地的秘密之路，再由风神将其灵魂带回故乡。\n他曾十分畏惧死亡。\n但思考过后的班尼特认为，死亡对冒险家而言或许是一件幸事。\n——可幸运的事与我无关啊？\n「启程吧，去找宝藏！」于是班尼特放弃了思考。								
20007	24	1			胶布绷带	暂未开放								
20008	24	1			神之眼	暂未开放								
20009	24	1					初次见面…	1000						
20010	24	1					早上好…	1001						
20011	24	1					中午好…	1002						
20012	24	1					晚上好…	1003						
20013	24	1					晚安…	1004						
20014	24	1					闲聊·宝藏	1101						
20015	24	1					闲聊·冒险	1102						
20016	24	1					闲聊·调侃	1103						
20017	24	1					下雨的时候…	1201						
20018	24	1					打雷的时候…	1202						
20019	24	1					阳光很好…	1203						
20020	24	1					刮大风了…	1204						
20021	24	1					关于班尼特自己·冒险团	2001						
20022	24	1					关于班尼特自己·坏运气	2002						
20023	24	1					关于我们·搭档	2003						
20024	24	6					关于我们·分工	2004						
20025	24	6					关于我们·险境	2005						
20026	24	4					关于「神之眼」…	3001						
20027	24	1					有什么想要分享…	3002						
20028	24	1					感兴趣的见闻…	3003						
20029	24	4					关于芭芭拉…	4001						
20030	24	4					关于可莉…	4002						
20031	24	4					关于菲谢尔…	4003						
20032	24	4					关于琴…	4004						
20033	24	4					关于法尔伽…	4005						
20034	24	4					关于雷泽…	4006						
20035	24	4					关于安柏…	4007						
20036	24	1					想要了解班尼特·其一	5001						
20037	24	3					想要了解班尼特·其二	5002						
20038	24	4					想要了解班尼特·其三	5003						
20039	24	5					想要了解班尼特·其四	5004						
20040	24	6					想要了解班尼特·其五	5005						
20041	24	1					班尼特的爱好…	6001						
20042	24	1					班尼特的烦恼…	6002						
20043	24	1					喜欢的食物…	6003						
20044	24	1					讨厌的食物…	6004						
20045	1	1					生日…	7001						
20046	24	3					突破的感受·起	8001						
20047	24	4					突破的感受·承	8002						
20048	24	5					突破的感受·转	8003						
20049	24	6					突破的感受·合	8004						
21001	25	1			角色详细	和普通的骑士团女仆相比，诺艾尔心中有着更加远大的梦想。\n在这被西风骑士团庇护了千年的城邦里，她与万千普通少男少女一样，都憧憬着有朝一日能穿上那副象征荣耀的甲胄。\n就算自身能力还不足以通过严苛的骑士选拔，至少也要在更近的地方学习骑士言行。\n训练学习之余，她很享受现在的生活——在蒙德城忙里忙外，出现在每一个需要帮助的人身边。\n「交给我吧！什么都可以交给我！」\n这是她的口头禅，所以有需要的话，就呼唤她的名字吧，她会很开心的。								
21002	25	2			角色故事1	诺艾尔是许多人眼中的万能女仆。\n这些人对诺艾尔都有相似的评价：「无处不在」。\n比如在宴会上，某个孩子想要一只碟子，却发现碟子全堆在柜子门前，处于只要打开门一定会全部掉出来摔碎的危险状态…\n「诺——艾——尔——！」\n孩子只需放声大喊，无处不在的诺艾尔便会立刻到达，将整个柜子放倒，取出一只盘子递给他，叮嘱他吃完烤肉后不要马上喝冰饮料。随后，再把柜子摆回原位，把其他盘子清洗干净摆放整齐。\n如此无处不在的诺艾尔，在人们看来极为神奇。\n但女仆的工作既不是神话也不是传说，诺艾尔仅仅是将一条准则贯彻到底：\n「一个不多，一个不少，该有的全都有，不该有的不能有。」\n诺艾尔觉得，自己并没什么特别之处，只是稍微多想了一点而已。								
21003	25	3			角色故事2	诺艾尔热衷于提供热情可靠、有时候甚至有些过度的帮助。\n如果在她路过的时候问她，用来野餐烤肉的篝火要怎么搭，她就会义无反顾地加入，不只是三两下搭好篝火，还会如疾风迅雷一般把烤肉架支起来，处理好食材，烹饪出香味扑鼻的大餐，试吃一口，叮嘱千万要烤熟，还有一定要灭尽火种严防山火，之后才离开。\n通常，大家不会介意这种帮忙方式。但偶尔，这样的举动也会带来神奇结果。\n曾有一位来自至冬国的商人试图在蒙德开展酒业生意。原本，他计划用欺骗的办法在这片土地打下钉子，再逐步用故乡的酒占据市场，摧毁蒙德酒业。\n他伪装成善良的商人，带着妻女来蒙德谈生意。身为远道而来的贵客，他们受到了诺艾尔的热情接待。\n起初，这位商人觉得诺艾尔的招待极为周到，与蒙德大多落后粗野的乡下人完全不同。但后来，他慢慢感觉到奇怪。\n诺艾尔总能提前知道他想干什么，她会为他打点行程。每天三餐，桌上的至冬国菜肴也总是一家人最爱吃的那种。她甚至知道商人女儿睡觉时喜欢抱着布偶，特地送来一只亲手缝制的布娃娃。\n如此举动，令商人不知该如何进行私下的商业计划。光是看到诺艾尔笑容满面的样子，商人都忐忑不安，认为她别有用意。\n最终，担惊受怕的商人带着妻女连夜离开蒙德，再也没有回来。\n诺艾尔以为是自己招待不周气走了客人，为此还消沉了几天。但实际上，这正是她认真工作的结果。								
21004	25	4			角色故事3	绝大多数时候，诺艾尔都是让人安心的存在，不过，偶尔也会有意外。\n某一天，她听说有位冒险家被困在了龙脊雪山，立刻收拾装备，独自进山搭救。\n当日的暴风雪如凶兽般顽劣，渺小人类在雪山上留下的痕迹会被瞬间抹去。想找一条安全上山的路线都很困难，更别说是寻找一个早已被白雪掩埋的人。\n诺艾尔却坚持在如此凶险的环境下进行搜救。大半天后，她终于在某个洞穴中找到了快要冻僵的冒险家。\n此时，诺艾尔的棉衣早已湿透，水壶里的水也冻成了冰块。饥寒交迫，她仍是挤出最后的力气，将冒险家背下了山。\n冒险家获救，诺艾尔却也力竭倒下。整整三天，她因高烧不省人事，整个骑士团辗转难眠，为她担心。\n所幸最后一切平安。\n类似的事发生过不止一次，骑士团的前辈们都很心疼诺艾尔。\n为了不让热心的诺艾尔陷入危险，琴只能尽量「发明」一些安全工作交给她，避免她接触到危险。不过，要是真出了什么大事，便轮到凯亚登场了。\n在蒙德的龙灾事件中，诺艾尔跃跃欲试，想要亲自解决灾害的源头。但在凯亚悉心安排下，她被无数个「紧急任务」支开，一直在城里奔波到了危机结束的那天。								
21005	25	5			角色故事4	诺艾尔看似娇小的身躯中蕴藏着非常强大的力量。这不仅仅是指她意志坚定，顽强不屈，也是指她的力气非常之大。\n有一此，丽莎的实验仪器不小心掉到书架底下，正在苦恼趴下去捡书是否有失体面。诺艾尔及时赶来，单手举起了装满书的书架。从拿起到放下，书架里的书都没被晃出一本。\n还有一次，几辆送货的货车在经过蒙德城侧门时被火史莱姆袭击，燃起大火。货主手忙脚乱之际，也是诺艾尔赶到，连货带车统统扔进果酒湖，跟着马上跳下水，把货物一个不漏地捞了回来。\n据说诺艾尔练剑时，差点让那位自诩手艺精良的铁匠瓦格纳沮丧到归隐山林。\n他前后尝试十几种矿石配方锻造出的所有长剑，只要被诺艾尔用上几次便会崩刃，无一例外。\n原本，瓦格纳以为是诺艾尔用剑的方法不对，后来才发觉，根本问题在于武器强度不足。\n瓦格纳赌上名誉，为诺艾尔定制了一把沉重又扎实的大剑，配合诺艾尔自身岩元素力加固，这才勉强解决了她的武器问题。\n不过请放心，诺艾尔不会在非必要场合展示她过人的力量，她本人也是暴力的反对者。\n只是听说，诺艾尔刚拿到定制大剑那天，在醉汉峡被两个喝醉的盗宝团成员盯上，当成了手无缚鸡之力的小绵羊…\n希望以后不要再有这样的倒霉鬼出现了。								
21006	25	6			角色故事5	诺艾尔最大的敌人之一，是羽球节。\n羽球节期间，教堂广场会摆出围成大圈的长桌，桌上摆满各色美食，供任何来到这里的人大快朵颐。\n桌上的美食通常由擅长烹饪的市民自发提供。一向严格要求自己的诺艾尔，也会在此期间不断地做菜、上菜。\n工作量并未增加太多，这件事的难处在于，作为女仆，她要事先品尝每一份端上桌的菜品，保证其风味与品质。\n香酥可口的「月亮派」、吃进嘴里咔嚓作响的「蒙德炸猪排」、将奶酪和肉摞成山一样的「堆高高」，还有各种油腻程度与幸福指数成正比的油炸食品与烤肉…这些都是必不可少的宴会菜肴。\n能在节日里看见大家欢笑举杯，诺艾尔打从心底感到愉快。可一旦看见吃得微微鼓起的腰腹，她又会忍不住唉声叹气一番。\n羽球节结束后，一整个月里，诺艾尔都会自愿加入西风骑士的夜巡队伍，不断在城内跑上跑下。\n即使节日已经落下帷幕，她的战斗也还没有结束。								
21007	25	1			「玫瑰的警示」	暂未开放								
21008	25	1			神之眼	暂未开放								
21009	25	1					初次见面…	1000						
21010	25	1					早上好…	1001						
21011	25	1					中午好…	1002						
21012	25	1					晚上好…	1003						
21013	25	4					晚安…	1004						
21014	25	1					闲聊·帮忙	1101						
21015	25	1					闲聊·休息	1102						
21016	25	1					闲聊·可靠	1103						
21017	25	1					下雨的时候…	1201						
21018	25	1					打雷的时候…	1202						
21019	25	1					阳光很好…	1203						
21020	25	1					起风的时候…	1204						
21021	25	1					关于诺艾尔自己·自律	2001						
21022	25	1					关于诺艾尔自己·分歧	2002						
21023	25	1					关于我们·身份	2003						
21024	25	6					关于我们·叮嘱	2004						
21025	1	1					关于我们·欢迎会	2005						
21026	25	4					关于「神之眼」…	3001						
21027	25	1					有什么想要分享…	3002						
21028	25	1					感兴趣的见闻…	3003						
21029	25	4					关于安柏…	4001						
21030	25	4					关于可莉…	4002						
21031	25	4					关于琴…	4003						
21032	25	4					关于法尔伽…	4004						
21033	25	4					关于凯亚…	4005						
21034	25	4					关于班尼特…	4006						
21035	25	6					关于菲谢尔·身世	4007						
21036	25	4					关于菲谢尔·茶点	4008						
21037	25	4					关于芭芭拉…	4009						
21038	25	1					想要了解诺艾尔·其一	5001						
21039	25	3					想要了解诺艾尔·其二	5002						
21040	25	4					想要了解诺艾尔·其三	5003						
21041	25	5					想要了解诺艾尔·其四	5004						
21042	25	6					想要了解诺艾尔·其五	5005						
21043	25	1					诺艾尔的爱好…	6001						
21044	25	1					诺艾尔的烦恼…	6002						
21045	25	1					喜欢的食物…	6003						
21046	25	1					讨厌的食物…	6004						
21047	1	1					生日…	7001						
21048	25	3					突破的感受·起	8001						
21049	25	4					突破的感受·承	8002						
21050	25	5					突破的感受·转	8003						
21051	25	6					突破的感受·合	8004						
22001	26	1			角色详细	在历史悠长的璃月港，各种妖邪异闻未曾断绝。无论真相如何，总要有人出面解决。\n重云出生在闻名璃月的驱邪世家，自幼便拥有能够慑退鬼怪的「纯阳之体」。他只需要到异闻之地静坐一番，妖邪就会四散而逃，不见所踪。\n但这对重云来说，是个很大的困扰——虽然在驱邪方面已经身经百战，但直到现在，他连一个妖邪的模样都没见过。\n重云认为，合格的方士就该用桃符与剑术来驱妖逐魔，依靠特殊的体质终究不是正道。\n因此，他苦心研习方术与武技，四处寻访有妖邪传闻的地方，只为证明自己不靠特殊体质，也能展现出作为方士的专业性。\n但…这体质究竟在什么时候，才能不生效呢？								
22002	26	2			角色故事1	重云初出茅庐的时候，璃月港内正有一桩怪谈广为流传。\n怪谈的源头是一位豪门阔太，她的身份高到与七星都能说上一两句话。\n她每天夜里都会听到古怪的声音，可是每次想要靠近声音的源头，那声音就会从反方向传来。她因此夜不能寐，惶惶不可终日。\n以那位阔太之富，自然能请动无数知名驱邪方士。但他们用了各式各样的方法，最后都只能铩羽而归。而那声音不仅没有消停，反而愈演愈烈。\n眼见驱邪无望，这位阔太面如死灰，而就在这时，重云踏入了她的宅门。\n「抱歉，前几天阳光太烈，没有及时出门…听说这里有很顽固的妖邪，请交给我吧。」\n在那之后，重云只是在宅子的中央静坐了一会儿。\n当天晚上，一切细声低语就全都消失了。\n阔太睡了一个久违的好觉，第二天就带了几大箱金银珠宝，去重云府上道谢。\n但重云依旧是不苟言笑的模样，只收了例行挂牌的几百摩拉，作为报酬。\n从那以后，重云声名鹊起，以其「行事风格」得到评价——心如磐石、面若冰霜。								
22003	26	3			角色故事2	事实上，重云的行事风格与「冰霜」之类，全然无关。\n自出生起就是纯阳之体的他，只会为自己体内过度的「热血」与「冲劲」而困扰。\n为了压制这种体质，重云已尝试了各种各样的办法。\n不喝热水，不吃热食，不沾辛辣，不衣厚裳，不争执，不起怒，暴晒之日不出门，驱邪时一定带伞…\n总之就是刻意避免与世间一切的「阳」产生接触。\n可即便如此，纯阳之体的力量还是没有衰弱。\n有些沮丧的他，决定将自己逼到极限。某日他听说在龙脊雪山上有妖邪出没，于是只穿了一件单衣，就跑去向山顶攀登。\n极度的寒冷让他难以维持体温，但他觉得光是这样还不够，于是就在结冰的湖面上凿开一个洞跳了进去，就这样等待着妖邪的出现。\n在风雪冰湖之中足足等待了半天以后，重云终于察觉到了动静。他认定这番苦守终于有了回报，兴奋地追了上去。\n结果从山顶一直追到山腰，他才发现那根本就不是什么妖邪，只是一只被飞天御剑和浮空桃符惊吓、到处乱窜的雪兔。\n在那之后，他发高烧的天数，也比常人要漫长得多。								
22004	26	4			角色故事3	纯阳之体不光是重云方士之路上的一大障碍，在日常生活中也必须格外小心地对待。\n他对「阳」的存在非常敏感，稍不注意，就会导致阳气暴走、性情大变。\n重云的家族曾在「万民堂」举办祝宴，虽然那次他刻意将所有菜放凉了再吃，但他没想到看上去温和软糯的丸子里，居然还包着「绝云椒椒」。\n一口下去之后，要说发生了什么事…重云自己也记不清了。\n但当时的受害者，「万民堂」的掌厨香菱，至今还记得好多经典片段：\n重云跳上掌柜长桌，大喊所有客人都由他一个人买单，但他其实根本没带钱；\n接着他与每一桌的客人攀谈，勾肩搭背地介绍他们家的方术究竟多么厉害，走的时候还不忘记吃上一口别人桌上的美食；\n后来他又突然说这「万民堂」就有妖邪，找了半天也找不到，就给香菱的额头上贴了一张符咒，用剑追着她到处跑。\n事后为了弥补损失和表达歉意，重云省吃俭用了一个月，才结清了「万民堂」的帐，还送了香菱一块亲手刻制的辟邪桃符。\n香菱倒是不在意重云的「冒犯」。在她看来，那场宴会上的重云，才是和大家距离最近的重云。								
