台词ID	下一句台词ID	显示类型	[对话角色]类型	[对话角色]ID	$#VersionBegin	$#VersionEnd
620560309			1	2056		
620560401	620560402		2			
620560402	620560403		1	2056		
620560403			1	2056		
620570101	620570102		1	2057		
620570102			1	2057		
620570201	620570202		2			
620570202	620570203		1	2057		
620570203	620570204		1	2057		
620570204	620570205		1	2057		
620570205	620570206,620570211		1	2057		
620570206	620570207		2			
620570207	620570208		1	2057		
620570208	620570209		1	2057		
620570209	620570210		1	2057		
620570210			1	2057		
620570211	620570212		2			
620570212	620570213		1	2057		
620570213	620570214		1	2057		
620570214	620570215		1	2057		
620570215	620570216		1	2057		
620570216			1	2057		
620570301	620570302		2			
620570302	620570303		1	2057		
620570303			1	2057		
620580101			1	2058		
620580201	620580202		2			
620580202	620580203		1	2058		
620580203	620580204		1	2058		
620580204	620580205		1	2058		
620580205	620580206		1	2058		
620580206	620580207	1	2			
620580207	620580208		1	2058		
620580208	620580209		1	2058		
620580209	620580210		1	2058		
620580210			1	2058		
620580301	620580302		2			
620580302			1	2058		
620870101			1	2087		
620870201	620870202		2			
620870202			1	2087		
620870301	620870302		2			
620870302	620870303		1	2087		
620870303	620870304		1	2087		
620870304	620870305		1	2087		
620870305			1	2087		
620870401	620870402		2			
620870402			1	2087		
620640101			1	2064		
620640201	620640202		2			
620640202	620640203		1	2064		
620640203	620640204		1	2064		
620640204	620640205		1	2064		
620640205	620640206		1	2064		
620640206	620640207		1	2064		
620640207	620640208		1	2064		
620640208			1	2064		
620640301	620640302		2			
620640302	620640303		1	2064		
620640303	620640304		1	2064		
620640304			1	2064		
620640401	620640402		2			
620640402			1	2064		
620650101			1	2065		
620650201	620650202		2			
620650202	620650203		1	2065		
620650203	620650204		1	2065		
620650204	620650205		1	2065		
620650205			1	2065		
620650301	620650302		2			
620650302			1	2065		
620690101	620690102		1	2069		
620690102			1	2069		
620690201	620690202		2			
620690202	620690203		1	2069		
620690203	620690204		1	2069		
620690204			1	2069		
620690301	620690302		2			
620690302	620690303		1	2069		
620690303	620690304		1	2069		
620690304	620690305		1	2069		
620690305	620690306		1	2069		
620690306			1	2069		
620690401	620690402		2			
620690402	620690403		1	2069		
620690403			1	2069		
620700101			1	2070		
620700201	620700202		2			
620700202	620700203		1	2070		
620700203			1	2070		
620700301	620700302		2			
620700302	620700303		1	2070		
620700303	620700304		1	2070		
620700304	620700305		1	2070		
620700305	620700306		1	2070		
620700306			1	2070		
620700401	620700402		2			
620700402			1	2070		
620710101			1	2071		
620710201	620710202		2			
620710202	620710203		1	2071		
620710203	620710204	1	2			
620710204	620710205		1	2071		
620710205	620710206		1	2071		
620710206	620710207		1	2071		
620710207			1	2071		
620710301	620710302		2			
620710302			1	2071		
620450101			1	2045		
620450201	620450202		2			
620450202			1	2045		
620450301	620450302		2			
620450302	620450303,620450308		1	2045		
620450303	620450304		1	2045		
620450304	620450305		1	2045		
620450305	620450306		1	2045		
620450306	620450307		1	2045		
620450307	620450308		1	2045		
620450308	620450309		1	2045		
620450309	620450310		1	2045		
620450310	620450311		1	2045		
620450311	620450312		1	2045		
620450312	620450313		1	2045		
620450313			1	2045		
620450401	620450402		2			
620450402			1	2045		
1022110100			1	2211		
